Filename,Formula,Density,DeltaH,Velocity,Pressure,Temperature,Volume,H50,H
confminu2m184,C4H7N7O4,1.78084876,127.86298138631618,7917.950927252086,27.631867601376037,4950.902438945922,747.8946581163519,4.035767441860465,3702753.4869428733
confminu2m186,C4H5N7O6,1.804969818,118.53072391446142,8400.048388573929,31.35138239004149,5721.273580452204,702.4762287061894,3.6815348837209316,4019058.688192422
confminu2m188,C4H3N7O8,1.8483559560000002,121.72292657470355,8842.081118198766,35.230276716706264,6370.134679606728,666.8862675992294,3.598906976744186,4248155.340587344
confminu2m190,C4H3N5O6,1.807011436,107.43696218084942,8442.74030041807,31.6922653028898,6251.437667899324,644.8744549198669,1.5654444444444444,4031392.4585521007
confminu2m191,C4H7N5O2,1.5713308860000001,101.50815784750816,6771.65919490933,18.67769628438192,3726.212088440039,855.3390082700595,0.9504209677419353,3187174.5523302103
confminu2m192,C4H4N6O6,1.7705043340000002,108.53118115782421,8301.462718895838,30.266652461896683,5950.0248703693715,675.5383928976099,1.1560000000000024,4019470.238630135
confminu2m193,C4H2N6O8,1.840191986,110.96118915550593,8829.499351666916,35.03866401420387,6606.980732728788,640.9912043797401,0.8783838709677415,4235016.537185564
confminu2m194,C4H5N7O6,1.750304976,111.89262002582774,8212.000670754594,29.411851196640118,5694.412346285785,702.4762287061894,1.429666666666667,4000189.309716802
confminu2m195,C4H3N7O8,1.8740224460000001,121.40279798534911,8928.376434000062,36.21220952058645,6368.979434135295,666.8862675992294,2.7403073170731704,4247384.923246739
confminu2m2,C4H6N6O4,1.662504472,104.45338805288354,7530.695559123999,23.955279912376323,5090.01625664858,720.3347736070924,1.1286000000000005,3666515.707889375
confminu2m20,C4H8N6O2,1.7202400899999999,125.25554162569468,7291.360187520445,22.941359031172208,3539.158795570528,910.8583375952368,6.980194789962297,3223672.2970189317
confminu2m200,C4H4N6O6,1.770431192,109.29423485991236,8302.370034726591,30.272511270311963,5953.312319852035,675.5383928976099,1.2831799999999995,4021691.036970386
confminu2m201,C4H8N6O2,1.6617442880000002,120.15843051499422,7105.094155992134,21.317931373639187,3509.549444687962,910.8583375952369,2.763326829268292,3196702.372896764
confminu2m202,C4H5N7O6,1.7765640939999998,119.0456419931309,8308.112005069712,30.377892142273144,5723.357207843356,702.4762287061894,1.5415555555555551,4020522.3869041875
confminu2m204,C4H5N5O4,1.652732646,94.31507740381429,7497.526015297942,23.6561474199266,5322.38235882129,688.3518889059909,0.6685532258064515,3663671.9501745584
confminu2m206,C4H6N6O4,1.6440489299999999,97.48966565509151,7460.863217837621,23.34695873319552,5055.564254809946,720.3347736070924,0.5923290322580648,3641698.732944631
confminu2m207,C4H4N6O6,1.8113275180000001,110.54551651446057,8437.972706159977,31.701576347411613,5958.703192364224,675.5383928976099,3.455593023255814,4025332.778323586
confminu2m208,C4H7N5O2,1.634798736,112.27098814455418,6987.0283026465695,20.40196534233192,3794.708135482012,855.3390082700595,1.4781111111111112,3245761.8932775105
confminu2m209,C4H5N5O4,1.62934449,91.74154830441105,7420.323148005055,22.96163303391052,5308.628526199068,688.3518889059909,1.9091634146341478,3654204.473509355
confminu2m211,C4H6N6O4,1.684287536,104.75297919170899,7598.707302697452,24.59072300914608,5091.498440152754,720.3347736070924,4.194302325581396,3667583.376208298
confminu2m212,C4H5N5O4,1.781692826,114.07774281586589,7935.6282290059535,27.763319391259355,5428.0009011992925,688.3518889059909,3.9891162790697683,3736374.673323954
confminu2m22,C4H7N5O2,1.6763400579999999,117.21939815389705,7122.46443429234,21.540825156585594,3826.200458173001,855.3390082700595,5.857153144974745,3272698.505336142
confminu2m26,C4H7N5O2,1.664270296,116.97837904994041,7086.602127654643,21.22749485182347,3824.666581355565,855.3390082700595,2.6642731707317067,3271386.5206603077
confminu2m28,C4H6N4O2,1.667003578,111.67939882140477,7027.606594936052,20.897186803649102,4191.458475752055,788.0883818603448,2.444890243902438,3303239.7277902644
confminu2m29,C4H7N7O4,1.7908257200000002,130.43766168385363,7953.684227744458,27.975782344132703,4962.759518182837,747.894658116352,7.226061071773984,3711621.3331650253
confminu2m30,C4H8N6O2,1.604818942,111.68501536380288,6914.258097338625,19.742477033478202,3460.3269896666116,910.8583375952369,1.076,3151867.68934366
confminu2m31,C4H6N6O4,1.783321968,122.64540135135145,7939.562339906325,27.806171626515646,5180.018591578814,720.3347736070924,3.920325581395349,3731347.5194454547
confminu2m34,C4H4N6O6,1.7726929219999998,112.47149625929636,8314.536397346554,30.38477903136459,5967.0008535884,675.5383928976099,0.812912903225806,4030938.1670517744
confminu2m36,C4H5N5O4,1.745220146,112.53192789475125,7819.187922659402,26.617999581601676,5419.739529802762,688.3518889059909,1.2789000000000004,3730687.9427181985
confminu2m38,C4H8N6O2,1.661937808,118.78018699795594,7101.603784857991,21.29856118225012,3501.5431652462726,910.8583375952369,5.912801399411364,3189409.7865141835
confminu2m39,C4H8N6O2,1.708477054,123.49314850943328,7251.653905734371,22.59593178210065,3528.920973588808,910.8583375952369,7.23260032767439,3214347.0915080667
confminu2m4,C4H9N7O2,1.5652982539999998,110.22456041649515,6789.636234442413,18.7295206079896,3174.923963292502,957.4697494058028,0.8518338709677413,3039893.6515161498
confminu2m40,C4H6N6O4,1.683187688,112.12983901915999,7608.875376093576,24.64647887868607,5127.99437922397,720.3347736070924,2.6245121951219494,3693872.670216741
confminu2m42,C4H7N5O2,1.6098196580000002,109.54547305674456,6906.51454935452,19.737994372510304,3777.3626041936996,855.3390082700595,3.945034883720931,3230925.5837474484
confminu2m46,C4H8N6O2,1.690523798,120.07937776069966,7188.973829942768,22.061286409241013,3509.0902236332695,910.8583375952369,6.476201620123447,3196284.087570298
confminu2m48,C4H7N5O2,1.6695323519999998,114.05552694070902,7093.274854359866,21.309929767627448,3806.065171684952,855.3390082700595,6.567618240030697,3255476.0093602207
confminu2m49,C4H7N5O2,1.7136734539999998,119.41288992471624,7237.780612936902,22.551998559098518,3840.1601241134217,855.3390082700595,6.742779668032199,3284638.7521574027
confminu2m5,C4H10N8O2,1.581059244,116.87177843692396,6835.273124583011,19.107467249869202,2972.0145858438877,997.1579021301395,0.8891370967741933,2963567.8295202665
confminu2m53,C4H7N5O2,1.6580329600000001,113.86981836573936,7059.280123993202,21.014120556922634,3804.883298243102,855.3390082700595,5.439615364793099,3254465.106902568
confminu2m6,C4H8N8O4,1.794533706,134.62129849056222,7945.391890778464,27.952176870305664,4758.058771438526,771.8897066095469,4.526988372093023,3672696.5891166646
confminu2m60,C4H7N7O4,1.791083154,128.50701793714668,7950.918887740564,27.958747344424655,4953.868396475473,747.894658116352,4.430325581395349,3704971.710735425
confminu2m61,C4H9N7O2,1.6670808539999997,122.54850131239989,7122.1123862718705,21.463636239986588,3240.771065791983,957.4697494058029,6.5377753196698905,3102940.2602454266
confminu2m64,C4H6N6O4,1.7368663620000002,118.30244040941601,7786.969082158681,26.3215773695429,5158.532425156656,720.3347736070924,1.3036499999999993,3715870.2866200656
confminu2m65,C4H4N6O6,1.7829910119999999,115.00983660298692,8352.04343698323,30.766987579859578,5977.93673611784,675.5383928976099,1.5883333333333334,4038325.7755606296
confminu2m66,C4H6N6O4,1.682953852,110.62885412141954,7605.394018335438,24.621784433477718,5120.568475159628,720.3347736070924,2.44279756097561,3688523.533293725
confminu2m67,C4H9N7O2,1.6403034719999998,122.0869300674174,7042.493147353238,20.771749235015804,3238.30487990746,957.4697494058028,5.395589313111486,3100578.9618645837
confminu2m68,C4H8N6O2,1.636232732,117.62877836330841,7023.159673851997,20.625082535305584,3494.8545799806056,910.8583375952368,4.136581395348838,3183317.432858234
confminu2m69,C4H8N6O2,1.578030802,108.87267144197826,6828.156257122905,19.043767824671786,3443.989955575096,910.8583375952369,0.818717741935484,3136986.9656298254
confminu2m7,C4H7N7O4,1.772995962,127.4921760216912,7892.887384356191,27.38399109464049,4949.194782817106,747.894658116352,6.3011243786072555,3701476.3400462326
confminu2m70,C4H8N6O2,1.5543276680000002,106.00927268412383,6751.027978130865,18.43129174684272,3427.3563416128595,910.8583375952369,0.9318645161290325,3121836.099667982
confminu2m71,C4H6N6O4,1.728185448,118.05488296438536,7759.535021349927,26.056029007214697,5157.3076707704,720.3347736070924,2.716241463414633,3714988.0534465173
confminu2m73,C4H8N6O2,1.630473994,117.3878192683681,7005.644416739278,20.476055917290005,3493.4548376097837,910.8583375952368,5.521751052117452,3182042.4658492855
confminu2m75,C4H9N7O2,1.681696502,124.50754987871031,7170.616930924067,21.87688273353075,3251.238307791673,957.4697494058029,6.979872121632525,3112962.3278198396
confminu2m78,C4H7N5O2,1.5913943840000002,106.77718973615104,6845.020279178695,19.243721404271863,3759.7448903285162,855.3390082700595,3.719488372093023,3215856.4658420165
confminu2m81,C4H5N5O4,1.7027742460000002,107.49459462460696,7677.630002203566,25.275968757265485,5392.818272655921,688.3518889059909,1.3787999999999996,3712156.6445094463
confminu2m91,C4H2N8O10,1.865546324,127.52328248769876,8834.96161347623,35.36483630294296,6038.680463753539,660.6515091851049,0.7784645161290328,3989463.361865385
confminu2m93,C4H4N8O8,1.7984896080000001,121.00897680446374,8641.069619443682,33.10498684910926,6118.351885700308,690.1194070888405,0.8704854838709679,4222393.375720385
confminu2m94,C4H2N6O8,1.843285302,111.01987072827302,8840.041090246772,35.15715691266543,6607.204627803395,640.9912043797401,1.4947777777777773,4235160.051959091
confminu2m96,C4H4N8O8,1.776124676,119.36010556475972,8563.829346484335,32.27186249886189,6112.707450886927,690.1194070888407,1.0626666666666682,4218498.041713625
confminu2m97,C4H4N6O6,1.7532961459999998,107.82792107129096,8244.16561534614,29.673607995037727,5946.995028562267,675.5383928976099,1.79650731707317,4017423.4641650296
confminu2m98,C4H3N7O8,1.798794314,113.06783835756804,8664.011451690138,33.284384156682876,6338.901132212964,666.8862675992294,1.1399999999999975,4227326.116742033
confminu2m99,C4H5N7O6,1.75791194,118.41769329267561,8246.32581868917,29.73676209295787,5720.816199541828,702.4762287061894,1.029749999999999,4018737.388975418
confminu3m2,C3H4N6O2,1.668071052,101.38142880464335,6937.899483994272,20.375321650882267,3756.3715503748563,717.4756439439997,0.8573532258064518,2695105.09699812
confminu3m4,C3H5N5,1.449436132,83.45248085854509,4450.95112943506,7.641130388770189,751.1116214698496,1008.0527211573163,0,757160.1139155661
confminu3m5,C3H3N5O2,1.631376108,88.81413977297355,6787.960389419765,19.230151393022158,3905.396637841411,674.7551283870478,0.7618112903225809,2635186.409769026
confminu3m6,C3H4N4,1.4383972719999998,79.74568905679823,4367.056467062684,7.316805557978575,829.9005354194398,932.4527482691865,0,773843.0350419261
confminu3m7,C3N6O6,1.764922398,83.34460631207675,8305.418531615325,30.237546852044904,5853.000584947761,622.0243839112283,0.18773333333333334,3640709.0828841897
confminu3m9,C3H2N4O2,1.5823554420000001,72.4382836820533,6569.79127778767,17.661493493844993,4059.7087090323116,621.8590762632425,0.6420032258064514,2524566.707696674
confminu4m1,C4H4N8O4,1.72251028,120.7973806650728,7459.657570363832,24.032204798657965,4381.639471012531,687.340175874921,0.77361129032258,3011676.8446262493
confminu4m11,C4H3N7O4,1.7053042280000001,106.43522934011361,7386.8566174519265,23.419298195494893,4515.930890152419,656.9342791685391,0.7937854838709677,2966669.8040972184
confminu4m14,C4H5N7O2,1.6456045780000002,110.10200593698741,6594.7859532593,18.25220487395445,3244.154027023844,733.9120900003387,0.9970499999999994,2380923.8622560846
confminu4m15,C4H3N7O4,1.693317086,105.36303611653453,7349.024915569234,23.07834513018594,4510.899743778084,656.9342791685391,0.6326774193548381,2963364.671580403
confminu4m17,C4H5N7O2,1.6397091920000002,109.2669715327068,6576.373075125825,18.108921942669667,3239.5941918041926,733.9120900003388,0.9303419354838713,2377577.3440599735
confminu4m19,C4H4N6O2,1.614119268,97.89126081668857,6407.881039543438,17.02011398147299,3467.240680638214,666.2163361480182,0.8573532258064513,2309932.3827981516
confminu4m21,C4H4N6O2,1.600439154,94.99513023975514,6363.172047001457,16.691215156320563,3450.013452698798,666.2163361480182,0.8363225806451616,2298455.322118367
confminu4m24,C4H1N7O6,1.7411554459999998,98.15014716085935,7919.328181446222,27.26520019235323,5357.035333102939,621.9815179343764,0.42617741935483866,3331976.9681114536
confminu4m26,C4H2N6O4,1.6869312739999998,91.9255889479098,7300.560142161138,22.72119219570277,4669.834901891741,621.9191779682305,0.6202112903225808,2904259.883431864
confminu4m27,C4H2N6O4,1.681926032,91.65633620193921,7285.152638036626,22.58327426143007,4668.475701820278,621.9191779682305,0.5715838709677415,2903414.5708407257
confminu4m28,C4H3N5O2,1.574719836,82.59066686718667,6216.1629222271895,15.761315540878334,3558.365970402449,621.8201931143604,0.7751338709677418,2212663.8148872196
confminu4m4,C4H6N8O2,1.672646624,121.46425363177914,6739.111302677312,19.257679197454614,3055.6659798903383,791.3483020632996,1.423111111111111,2418096.0848588077
confminu4m5,C4H4N8O4,1.7228227219999999,120.83452135158474,7460.6622466594945,24.041370515526317,4381.802278961254,687.340175874921,0.7735161290322579,3011788.749070358
confminu4m7,C4H5N7O2,1.65677933,112.05770360667097,6630.749323470827,18.53136229912264,3254.8334182770636,733.9120900003387,1.0660000000000012,2388761.5966106663
confminu4m8,C4H3N7O4,1.70887189,108.93549937573304,7402.3065660506645,23.547920470329444,4527.663126700767,656.9342791685389,0.6714080645161287,2974377.1124571413
